order_id,line_item_id,product_id,variant_id,qty,created_at
3660329844869,9629877862533,NULL,NULL,1,2021-03-15T20:27:50Z
3660359565445,9629943693445,NULL,NULL,1,2021-03-15T20:59:12Z
3660359565445,9629943726213,NULL,NULL,1,2021-03-15T20:59:12Z
3660383682693,9629998710917,NULL,NULL,1,2021-03-15T21:23:14Z
3660414419077,9630068572293,NULL,NULL,1,2021-03-15T21:55:26Z
3660522258565,9630291034245,NULL,NULL,1,2021-03-16T00:03:34Z
3660522258565,9630291067013,NULL,NULL,1,2021-03-16T00:03:34Z
3661050118277,9631360843909,NULL,NULL,1,2021-03-16T14:22:38Z
3661050904709,9631361925253,NULL,NULL,1,2021-03-16T14:23:29Z
3661055656069,9631372312709,NULL,NULL,1,2021-03-16T14:28:53Z
3661057589381,9631376998533,NULL,NULL,1,2021-03-16T14:30:47Z
3661059260549,9631380668549,NULL,NULL,1,2021-03-16T14:32:22Z
3661063192709,9631388041349,NULL,NULL,1,2021-03-16T14:35:47Z
3661064732805,9631390892165,NULL,NULL,1,2021-03-16T14:37:45Z
3661066371205,9631395152005,NULL,NULL,1,2021-03-16T14:39:47Z
3661068632197,9631399542917,NULL,NULL,1,2021-03-16T14:41:22Z
3661069910149,9631403507845,NULL,NULL,1,2021-03-16T14:43:01Z
3661072138373,9631408357509,NULL,NULL,1,2021-03-16T14:45:44Z
3661073973381,9631411961989,NULL,NULL,1,2021-03-16T14:47:20Z
3661076627589,9631416451205,NULL,NULL,1,2021-03-16T14:50:03Z
3661079347333,9631421137029,NULL,NULL,1,2021-03-16T14:51:54Z
3661081346181,9631425069189,NULL,NULL,1,2021-03-16T14:54:04Z
3661083607173,9631431753861,NULL,NULL,1,2021-03-16T14:56:27Z
3661083607173,9631431786629,NULL,NULL,1,2021-03-16T14:56:27Z
3661083607173,9631431819397,NULL,NULL,1,2021-03-16T14:56:27Z
3661087834245,9631441420421,NULL,NULL,1,2021-03-16T15:00:21Z
3661089964165,9631445450885,NULL,NULL,1,2021-03-16T15:02:14Z
3661089964165,9631445483653,NULL,NULL,1,2021-03-16T15:02:14Z
3661089964165,9631445516421,NULL,NULL,1,2021-03-16T15:02:14Z
3661092323461,9631451971717,NULL,NULL,1,2021-03-16T15:04:23Z
3661093732485,9631454298245,NULL,NULL,1,2021-03-16T15:05:56Z
3661095207045,9631456460933,NULL,NULL,1,2021-03-16T15:07:07Z
3661098156165,9631463374981,NULL,NULL,1,2021-03-16T15:10:17Z
3661098156165,9631463407749,NULL,NULL,1,2021-03-16T15:10:17Z
3661098156165,9631463440517,NULL,NULL,1,2021-03-16T15:10:17Z
3661098156165,9631463473285,NULL,NULL,1,2021-03-16T15:10:17Z
3661098156165,9631463506053,NULL,NULL,1,2021-03-16T15:10:17Z
3661101301893,9631470715013,NULL,NULL,1,2021-03-16T15:13:06Z
3661105856645,9631479660677,NULL,NULL,1,2021-03-16T15:17:50Z
3661107888261,9631484444805,NULL,NULL,1,2021-03-16T15:19:51Z
3661110575237,9631488999557,NULL,NULL,1,2021-03-16T15:21:59Z
3661112639621,9631492800645,NULL,NULL,1,2021-03-16T15:24:06Z
3661114278021,9631495356549,NULL,NULL,1,2021-03-16T15:25:52Z
3661115949189,9631498535045,NULL,NULL,1,2021-03-16T15:27:49Z
3661119193221,9631507153029,NULL,NULL,1,2021-03-16T15:30:15Z
3661122470021,9631514493061,NULL,NULL,2,2021-03-16T15:32:43Z
3661125353605,9631520882821,NULL,NULL,1,2021-03-16T15:35:52Z
3661125353605,9631520915589,NULL,NULL,1,2021-03-16T15:35:52Z
3661125353605,9631520948357,NULL,NULL,1,2021-03-16T15:35:52Z
3661125353605,9631520981125,NULL,NULL,1,2021-03-16T15:35:52Z
3661125353605,9631521013893,NULL,NULL,1,2021-03-16T15:35:52Z
3661127778437,9631527993477,NULL,NULL,1,2021-03-16T15:38:15Z
3661127778437,9631528026245,NULL,NULL,1,2021-03-16T15:38:15Z
3661133021317,9631540576389,NULL,NULL,1,2021-03-16T15:43:24Z
3661136265349,9631546310789,NULL,NULL,1,2021-03-16T15:46:16Z
3661143998597,9631563382917,NULL,NULL,1,2021-03-16T15:53:45Z
3661147963525,9631570886789,NULL,NULL,1,2021-03-16T15:57:45Z
3661149274245,9631573672069,NULL,NULL,1,2021-03-16T15:58:45Z
3661159596165,9631593103493,NULL,NULL,1,2021-03-16T16:07:59Z
